prompt,generated_woprompt,label_woprompt
"to his great surprise , the blood led back to his own home , and back to the simple buildings of the farm .stepping inside the familiar barn",", he was greeted by the smell of hay , and the sound of horses snorting and neighing in the stables .
as he made his way to the house , he could hear the sounds of laughter coming from the kitchen , and the smell of freshly baked bread filled the air .
as he entered the house , he was greeted by the smell of freshly baked bread , and the sound of laughter coming from the kitchen .
as he made his way to the house , he could hear the sounds of laughter coming from the kitchen , and the smell of",", he saw the little sty maiden sleeping , her injured hand bandaged against the mud .he shook the sty maiden awake , bringing water to wash her soiled face .from out of the mud emerged the woman who had so enchanted his heart .forgetting his girl at court , he declared to her his most passionate love , and brought her into his fathers house so they could be married at once .for a time the sty maiden was very happy , and the two were wed in a beautiful ceremony .mere days after the nuptials , however , a decree was sent from the dukes house .it declared that the dukes sona nobleman in his own righthad fallen in love with a mysterious woman at the ball .it was demanded that the province be turned upside down in order to discover this legendary beauty .she would be known , the decree concluded , by a particular scar upon the top of her hand ."
"none have my power .ah , but they do .edon himself tore down a castle , striking as if he commanded lightning itself , blast",ing it into oblivion .that is the power of edon .,"ing stone walls apart like a child smashing wooden blocks .lies she trailed off .where did you hear this ?hear this ?liam laughed , dismissive .my lady , i saw this with my own eyes .i was there .adelines voice grew faint ."
"something like the clock maker .its a weird name for a restaurant , but whatever .and you want to go there with me ?i asked certain she",said yes .so we went to the restaurant .we sat down at a table and ordered some drinks .the waiter came and asked us what we wanted to eat .i told him that i wanted a steak and she wanted chicken .so the waiter went to the kitchen and came back with the steak and the chicken .he put the steak in front of me and the chicken in front of her .i started eating my steak and she started eating her chicken .the waiter came and asked us if we wanted more drinks .i said yes and she said yes .so the,"had the wrong person .of course .im not married to anyone else in here am i ?we are what now ?i know , she sighed , i cant believe it either .im having a hard time remembering to put ramonia brickem on everything .that name , i knew it from somewhere ."
"it felt like i was being bitten by thousands of tiny little mouths , like i was bathing in liquid flame .it ended as quickly as",it began . i wasnt sure if it was a dream or a nightmare . i wasnt sure if i was awake or asleep .i wasnt sure if i was dead or alive . i wasnt sure if i was a man or a woman . i wasnt sure if i was a boy or a girl . i wasnt sure if i was a man or a woman . i wasnt sure if i was a boy or a girl . i wasnt sure if i was a man or a woman . i wasnt sure if i was a boy or a girl . i wasnt sure if i was a,"it had begun , and when he stepped back , my eyes widened and i gasped on a tide of smoke .i felt like an actress in a winter fresh gum commercial .all tingly and refreshed .my arm even felt better .as if it had been healing for months rather than a few days .i felt like i could run a marathon , hunt some bison , or come up with a cure for cancer .i grinned at him , fairly fizzling .wow .what did you do ?"
he cried .everyone leapt from the cots and started running around like mad .lanterns hit the floor and cots went flying .stop,! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop! stop,"it this instant .the king screeched .it was the first time he looked to be in control .everyone froze .we will fight as we planned .someone go tell the army their time is here .and guest , he looked at me , i have an important job for you ."
the war and the princess the black sand was course and hard and crunched when i walked on it .the wind picked up and blew fier,"cely in my face as i made my way to the castle i needed to talk to the princess and i needed to talk to her now.
the princess was in her chambers she was sitting at her desk writing a letter to her mother when she heard a knock on the door.
""come in"" she said.
the door opened and i walked in.
""you wanted to see me princess"" i said.
""yes i did"" she said.
""what do you want?"" she asked.
""i need to talk to you"" i said.
""ok"" she","cely down from the mountains .i pulled my jacket collar up around my neck .wait !i looked down and found myself wearing black pants , a gray shirt , and a black jacket .had i been wearing that before ?i checked my pockets .the strange faceless clock was still there .maybe i had been wearing that the whole time .the black beach ended ."
"soon all three of us were surrounded by it , a thick vapor , a warm fog that seemed to breathe .i felt as if i was","in a cocoon , a cocoon of fog , as if i was in the middle of a cloud . i felt like i was in heaven . i felt like i was in the middle of a dream , i felt like i was in the middle of a nightmare , i felt like i was in the middle of a fantasy , i felt like i was in the middle of a reality , i felt like i was in the middle of a hallucination , i felt like i was in the middle of a delusion , i felt like i was in the middle of an illusion , i felt like i was","surrounded by something living , and i realized that the room was growing darker , lights straining to retain their brilliance beneath the weight of the fog that just seemed to grow thicker and thicker .the lights flickered .off and then on again , and i saw it .a hunched figure in the corner behind marcus , eyes still shining a putrid yellow .he was barely discernible through the fog , but his focus was unwavering as he watched his foster brother .i couldnt say that he was more animal than man in that moment .id never seen an animal whose bones stretched the confines of their skin , or whose limbs seemed disjointed , as if they were used to be bigger , used to being more .no , i couldnt say he was an animal .that would have been too tame a word for the thing that was carefully stalking the two men in the room with me ."
"unable to hold in her resentment for another second , she blurted : what exactly are you playing at ?fenric continued the writing hed","been doing before she came into the room.
fenric looked at her for a moment and then turned back to his writing.
fenric stopped writing and looked up at her.
fenric stared at her for a moment and then turned back to his writing.
fenric looked at her for a moment then turned back to his writing.
fenric stared at her for a moment and then turned back to his writing.
fenric looked at her for a moment and then turned back to his writing.
fenric stared at her for a moment and then turned back to his writing.
fenric looked","begun without reacting to the bitterness in her words .youre going to have to be more specific , he murmured .what youre doingthe comments youre making , rose explained , about me .master rose , fenric said , looking up at her with concern , in the game were playing , it does neither of us any favors to doubt one another .game ?rose asked , taken aback .i gave up everything to be here , this isnt a game all life is a game , benson rose , fenric said , finishing his letter and blotting it adeptly .it may be one of strategy or of luck , orif were fortunatea game with no purpose save enjoyment .whatever it may be , however , we do well to recognize that it is , in fact , a game ."
"imagine , fighting off vaslander berserkers !they wouldnt know what hit them .how do you become a knight ?you join the",order of the dragon and swear an oath to defend the weak and the defenceless . you can become a knight at any age as long as you have the will and the determination to do so .you can also become a knight if you are a member of the order of the dragon or if you have sworn an oath to defend the weak and the defenceless .all you have to do to become a knight is to join the order of the dragon and swear an oath to defend the weak and the defenceless .you can become a knight at,"army , and rise through the ranks .knights command many other men .it takes years of work , though .supposedly men are raised only on merit alone , but everyone knows that noble sons find the path to knighthood much easier .everyone ?everyone where ?amira froze ."
it flew up faster and farther than it did before .it went up so high i began to wonder if it was actually flying .it continued up and,up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and up and,"up until i could see the ceiling of the cavern coming up fast .i shut my eyes and heard the greatest of bangs .i could not help but look .the monster had jumped straight through the ceiling and we were now outside .we were in the clouds .rain hit me like little needles and the lightning flashed before my eyes , the thunder erupting around us .i felt my hands slipping , giving up to the storm .i could do nothing as i fell through the air except look at the giant fish monster that continued higher and higher ."
"er i could come back .no , by all means , come in , dardan said .it seems we have no secrets here .hugh",es looked at dardan .then he looked at the door .then he looked at dardan again .then he looked at the door again .then he looked at dardan again .then he looked at the door again .then he looked at dardan again .then he looked at the door again .then he looked at dardan again .then he looked at the door again .then he looked at dardan again .then he looked at the door again .then he looked at dardan again .then he looked at the door again .then he looked at dardan again .then he looked,"stepped inside , doffing his hat , and introduced himself to dardan .um , missus howard he glanced at dardan again for a moment , but amiras husband was staring up at the ceiling and turning an alarming shade of red .hugh cleared his throat and went on .i was wondering thinking , i mean , about the bear .it came awful close , and another one could , i mean , it might come to the edge of the trees , which aint far from our house .i been clearing the trees meself , but its slow work for a man alone .i was wondering if maybe you could cut down some trees for us , clear them farther from the house ."
i will .the lightning was right above us .ramonia ran through the camp towards a small pass between two mountains .i kept up the best i,could .ramonia stopped at the end of the pass and looked back at me .i could see the look in her eyes .she turned around and ran into the pass .i ran as fast as i could .when i got to the end of the pass ramonia was waiting for me .she grabbed my hand and we ran as fast as we could .we got to the other side of the pass .ramonia stopped and looked back at me .i could see the look in her eyes .she turned around and ran into the pass .i ran as fast as i could .when i got to the end of the pass,could but stole glances at the tents to see what was happening .the army formed into a line .there were about fifty people in all .i looked up to the mountain they were facing and my heart dropped .there were so many people wearing blue running down the mountain that it looked like a tsunami coming to destroy everything .i ran a little faster .ramonia turned up the side of the mountain on the right .
it makes it easier to pull them away from one another .the specter is buried so deep within her that he has to shred her just to er,"ase the memories of him .
the specter is buried so deep within her that he has to shred her just to erase the memories of him .","ase the last trace of the creature .then he leads her , broken and sobbing , after him into the light .when they are safe , he works on pulling the piece of her back together .he starts from her soul and works his way up .brick by brick , holding her together with his will alone when she would have fallen apart .his mind stretching for miles in every direction just to bring the parts of her that had wandered too far away back home where they belonged .to him it takes forever to rebuild her , but in actuality , the process only lasts a minute or two .he doesnt have to work nearly as long or as hard to make himself solid once again .if using his power was like breathing , stepping back into reality was like holding his ."
"a week of confinement under that hood had not dimmed his haughtiness .a light beard had begun to grow in , everywhere","but under his chin, where his face was as smooth as a baby's. He had taken to wearing a pair of gold-rimmed eyeglasses, and when he spoke to me, he did so through them.
""What do you want?"" he asked.
""I want to talk to you,"" I said.
""I don't want to talk to you,"" he said.
""You don't have to talk to me,"" I said.
""I don't have to do anything I don't want to do,"" he said.
""That's","except on the shiny patch on his cheek .paired scars .shed looked at hers again when a few days had passed .it did not look like his ; hers was a cut , not a burn , but it was an obvious vee-shaped mark that she would bear the rest of her life .his eyes lingered on it .she expected him to say something , to threaten her again and promise retribution , but after a few seconds he swung up onto his horse and rode away .hundreds of eyes watched him go .city folk had crowded onto the wall over the gate .when edon and his men disappeared behind a stand of trees , amira felt all those eyes fall to her ."
"adelines body was clearly visible from the corridor .liam stood by , dagger in hand , dripping blood .her power could not save","her now .he was going to kill her and take her power .
adeline’s eyes widened at the sight of the dagger .
adeline’s eyes widened at the sight of the dagger.
adeline’s eyes widened at the sight of the dagger. He was going to kill her and take her power .
adeline’s eyes widened at the sight of the dagger. He was going to kill her and take her power.
adeline’s eyes widened at the sight of the dagger. He was going to kill her and","her , he growled .he lifted the dagger and pointed it at the men .their eyes widened in horror and confusion .and it will not save you .he took a step forward , his voice rising .tell them that she is dead .tell them !the two young men behind scar-cheek spun and fled on the instant ."
"our blacksmith , arliss , he challenged her , and she he just burst into flames .liam and katin exchanged a","look .
arliss laughed , "" well that's a new one .""
arliss snickered, "" it's a new one to me .""
arliss chuckled, "" that's a new one .""
arliss snickered, "" that's a new one .""
arliss chuckled, "" that's a new one .""
arliss snickered, "" that's a new one .""
arliss chuckled, "" that's a new one .""
arliss snicker","look .amira ?he whispered .katin shrugged uncertainly .the goodwife wrung her hands and went on .anyhow , i couldnt let strangers walk into that without at least knowing about it .we pride ourselves on providing for travellers , in this town .or we did .shell likely let you be if you dont cross her or take her fancy , but them that do what does she look like ?"
"his smile was lopsided , you ever need anything else , you know where to find us .i laughed , ill remember that .by the time id","got to the end of it , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had tears rolling down my cheeks , i was laughing so hard , i had","made my way over to gabriel , he was staring at the agent with narrowed eyes and a curled lip .i patted his arm lightly as i passed and was rewarded when my touch dragged his attention away from the other man .i didnt know what it was about liam that had irritated him , and i was too tired to try and figure it out .we left the police department and headed to his car in companionable silence .it wasnt until id settled into the passenger seat of his red 2013 viper that he spoke .what happened ?i thought about lying , but figured the truth was my best bet .if anyone could keep me safe it was evans , even if the reason i was in danger was also his fault ."
she ignored it .instead she thought about trying to charm the wardens .it might make them easier to deal with .she let her face relax,"into a smile .
""i'm sure i can help you in some way ."" she said .
""i'm sure you can ."" the warden said .
""i'm sure you can ."" the other warden said .
""i'm sure you can ."" the third warden said .
""i'm sure you can ."" the fourth warden said .
""i'm sure you can ."" the fifth warden said .
""i'm sure you can ."" the sixth warden said .
""i'm sure you can ."" the","into a smile .maam , the young warden said , bowing slightly .i am warden mason iris , of the virtuous order of the wardens of aendavar .he tilted his head at the older warden , the one with dark hair who looked inexplicably angry .this is warden jack penrose .how do you do , amira said .she wondered if warden iris recognized her from the summer ball , but he gave no indication one way or the other ."
i think he knows as much about me as i do about him .i said .so this is yours .ludus said .just go in and,have a look .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and i saw a big room .i went in and,"you will figure out what to do on your own .i thanked them both and put my hand on the knob .just remember , mith said , your real adventure starts now .they walked away .i looked at the door .whatever was beyond it was my final destination , my deepest desire ."
i dont need to force you to grow upor to behave in a certain way .youll do that when it feels right .it used to be that,"way with me too .but now that ive been here a few years ive learned that i dont need to force people to grow up .they will do it when they are ready .
This is one of the best quotes I've heard in a long time. I'm going to keep it in mind from now on.
I'm glad you like it. I thought it was pretty good too.
I like this quote. It's a good reminder.
I like this quote. It's a good reminder. I'm going to keep it in mind from now on.
I","it felt right so long as we were together , rose said softly through trembling lips as moisture overtook her eyes .we never even had to ask or explainwe just knew .benson said nothing .there was nothing to say .he too watched the unmoving moon that hovered above the water .i supposejust keep it simple , he attempted after roses tears had passed .a prank , i mean .the best trouble is usually caused by the simplest of devices ."
"but it wasnt my job to critique the mans temperament .though as far as first impressions went , i was unimpressed .who the","hell would want to work for a guy like that .
I guess I'm just not sure what you're trying to say.
I don't know what you're trying to say, either.
I'm not sure what you're trying to say, either.
I guess I'm just not sure what you're trying to say. I don't know what you're trying to say, either. I guess I'm just not sure what you're trying to say. I don't know what you're trying to say, either. I guess I'","hell are you ?i opened my mouth to respond , but he dismissed me by the simple expediency of turning his back on me .it doesnt matter .he spoke with his back to me as he worked to lock the door hed just come through .i dont really need your name .after all , we both know why youre here .finished , he stepped around me and walked deeper into the main part of his office .i pulled my gaze away from his bare feet slapping against the marble floor and tried to keep from curling my lip at his back ."
"you , a king ?the boy laughed benevolently .why not i the king and you my fairy advisor ?the girl considered this carefully .",,"i should like to be an advisor to a king , she said thoughtfully .i think i should give very good counsel .such as how to tend the fairy woods , the chestnut boy teased , or make dew upon the leaves ?no , cried the girl , but i should call forth the powers of nature to rebuild our fallen kingdom , and wake the raging bull to our aid .the boy , who seemed inspired by these lofty goals , implored , but how would a fairy do all this ?theyre just little things made of forest magic ."
"and so he has , lorey said , holding out a mollifying hand .buti need him with me now .its selfish , perhaps",", but i need him .
i need him to help me find her .i need him to help me find her .
i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him to help me find her .i need him",", but youre dying , fenric observed without ceremony .were all dying , master lorey informed him tritely .fenrics brows descended until they were deeply knit .youre dying more ambitiously , fenric amended .whats happened ?a chest cold ?a condition ?lorey attempted to offer ."
"if he could perfect the use of the huntsmens device , then they would no longer have to worry about how they would get the weres they","had captured to the vampires.
I don't think that's the case. I think the huntmaster's device is just for the weres. The vampires would still have to capture the weres on their own.
I think the huntmaster's device is just for the weres. The vampires would still have to capture the weres on their own.
That's what I was thinking, too. I don't think the huntmaster's device would make the vampires' job any easier. They'd still have to capture the wer","captured to cooperate with their demands .apparently weres were big on sound .it was how they communicated with one another , and in the case of the alphas , how they gave their will , or power , physical manifestation .elijah had heard stories in which a group of alphas could howl for a star and bring it crashing down from the heavens .according to legend , they could sing the sun to sleep , the dead to rise , the oceans to walk like giants , and storms to rage across the lands .he wasnt sure how much of the stories he actually believed , but figured that there must at least be a smidgen of truth to them .especially considering the amount of funding the division had received in order to capture the alphas of briarcliff .obviously the stories must not have been completely true if his superiors really believed that bulletproof glass was going to hold the infamous gabriel evans .but elijah supposed thats where the device came in .when the facility was locked down at night , it was set to play random notes if any of the weres stepped from their cells ."
"in a final , mighty clash , the plant spirits were subdued once more .the earth opened to bind their legs into the depths .the",ir bodies into the ground .their souls into the darkness .their spirits into the void .their essence into the nothingness .their spirits into the nothingness .their essence into the nothingness .their spirits into the nothingness .their essence into the nothingness .their spirits into the nothingness .their essence into the nothingness .their spirits into the nothingness .their essence into the nothingness .their spirits into the nothingness .their essence into the nothingness .their spirits into the nothingness .their essence into,"god of illiamna repeated his curse of two thousand years upon his enemies , vowing that he would keep a more careful eye on the tree spirits when next they awoke and crawled .that , reader , was two thousand years ago .you , human , must now be careful when entering a vast forest of the gathered trees .be always listening for a murmur in the breeze .* * * * * crickets mind roused itself from sleep with a gentle post-nap languor .he let out a delicious yawn and stretched his arms , feeling rested and powerful .it seemed to him that everything would soon begin going his way .auk would take a little convincing , he knew , though he thought he might already have the ill-suited second on the run ."
"id be delighted , he said .he had no fancier clothes with him than what he wore , so he fetched his horse from the in","field , where he had left him , and rode up to the house , and was ushered into the parlor , where he found the whole family assembled , with the exception of the old lady , who was in her chamber , and her niece , who was in the kitchen .
The old lady was sitting in a great arm-chair , with her feet on a foot-stool , and her hands folded in her lap , and her spectacles on her nose , and her head leaning on the back of the chair , and her eyes half shut , and her mouth half open , and her cheeks","ns stable and they set off .the malthouse was named raphesons , and like most , it allowed men only .gennevan said almost as soon as they were seated that theyd be seeking feminine diversions later in the evening .dardan smiled tightly at this , and said nothing about it .for a while the four lords and three valai chatted about nothing in particular .gennevan must have instructed his brother and lord mikan not to bother dardan about his doings ; instead they mostly spoke about other lords and barons who resided in or near the city .dardan , not being particularly familiar with any of them , mostly listened , but gennevan made an effort to include him in the conversation .after a few cups of ale , gennevan cleared his throat and nudged dardan , then led him away from their own table over to an empty one by the window .mother has agreed to see you , he said ."
