prompt,generated_woprompt,label_woprompt
"to his great surprise , the blood led back to his own home , and back to the simple buildings of the farm .stepping inside the familiar barn","he was greeted by a large black horse with a white star on its forehead .
""hello there, old friend,"" said the man. ""i'm glad you are here.""
the horse whinnied in reply and nuzzled the man's hand .
""you know i have been looking for you all day long,"" said the man. ""where have you been?""
""i went out to find my mother,"" replied the horse. ""she has been gone for days now.""
""oh no!"" cried the man. ""what happened? where did she go?""
""i don'",", he saw the little sty maiden sleeping , her injured hand bandaged against the mud .he shook the sty maiden awake , bringing water to wash her soiled face .from out of the mud emerged the woman who had so enchanted his heart .forgetting his girl at court , he declared to her his most passionate love , and brought her into his fathers house so they could be married at once .for a time the sty maiden was very happy , and the two were wed in a beautiful ceremony .mere days after the nuptials , however , a decree was sent from the dukes house .it declared that the dukes sona nobleman in his own righthad fallen in love with a mysterious woman at the ball .it was demanded that the province be turned upside down in order to discover this legendary beauty .she would be known , the decree concluded , by a particular scar upon the top of her hand ."
"none have my power .ah , but they do .edon himself tore down a castle , striking as if he commanded lightning itself , blast","ing the stone to dust and shattering the windows of the keep.
their eyes were wide with fear, their hearts pounding in their chests.
they had no idea what was happening.
and then edon turned his gaze on them.
he looked at each one of them in turn, and then he spoke.
""you are all mine,"" he said. ""i will take you all.""
and then he laughed. it was a terrible sound, like the roar of a lion or the howl of a wolf.
it was a laugh that made the hairs stand up","ing stone walls apart like a child smashing wooden blocks .lies she trailed off .where did you hear this ?hear this ?liam laughed , dismissive .my lady , i saw this with my own eyes .i was there .adelines voice grew faint ."
"something like the clock maker .its a weird name for a restaurant , but whatever .and you want to go there with me ?i asked certain she","said yes and we went.
we got there and it was packed .so we had to wait for a table .it took about 20 minutes before we could sit down .the place is small so its hard to get in and out of .but i liked it .
the food was good .i had the chicken sandwich and fries .my wife had the burger and fries .they were both very good .
the service was great .our waitress was very nice and attentive .she made sure we had everything we needed .
the atmosphere was cool .there are lots of old clock","had the wrong person .of course .im not married to anyone else in here am i ?we are what now ?i know , she sighed , i cant believe it either .im having a hard time remembering to put ramonia brickem on everything .that name , i knew it from somewhere ."
"it felt like i was being bitten by thousands of tiny little mouths , like i was bathing in liquid flame .it ended as quickly as","it began and left me feeling a little dazed.
i have been having these dreams for the past 2 weeks now, they are very vivid and realistic.
I've had this dream many times over the years. I always wake up with my heart pounding and feel so scared. It is so real that I can still remember the details after waking up.
I have had this dream for about 10 years now. I am not sure if it is a nightmare or what but it is very real to me. I have never told anyone about it because I don'","it had begun , and when he stepped back , my eyes widened and i gasped on a tide of smoke .i felt like an actress in a winter fresh gum commercial .all tingly and refreshed .my arm even felt better .as if it had been healing for months rather than a few days .i felt like i could run a marathon , hunt some bison , or come up with a cure for cancer .i grinned at him , fairly fizzling .wow .what did you do ?"
he cried .everyone leapt from the cots and started running around like mad .lanterns hit the floor and cots went flying .stop,"it stop it stop it !!!
the man was a little scared but he knew what to do .he grabbed his lantern and ran out of the tent .he ran down the hill and into the forest .he ran as fast as he could .he ran for hours and hours until he came to a clearing .there in the middle of the clearing was a big tree .it had branches that reached up to the sky .the man looked at the tree and said ""i think i'm lost"" .then he heard a voice say ""come on in"" .the man walked over to the tree and","it this instant .the king screeched .it was the first time he looked to be in control .everyone froze .we will fight as we planned .someone go tell the army their time is here .and guest , he looked at me , i have an important job for you ."
the war and the princess the black sand was course and hard and crunched when i walked on it .the wind picked up and blew fier,"cely across the desert.
i looked around me at the vastness of the desert, the sky was a deep blue with white clouds floating in it.
i could see the mountains in the distance, they were covered in snow.
i had been walking for hours now and my feet were sore and blistered.
i sat down to rest and eat some food.
i took out my map and looked at it.
it showed where i was and where i needed to go.
i put it away and continued walking.
i kept walking until i came to a small village.
i went into the","cely down from the mountains .i pulled my jacket collar up around my neck .wait !i looked down and found myself wearing black pants , a gray shirt , and a black jacket .had i been wearing that before ?i checked my pockets .the strange faceless clock was still there .maybe i had been wearing that the whole time .the black beach ended ."
"soon all three of us were surrounded by it , a thick vapor , a warm fog that seemed to breathe .i felt as if i was","in the middle of a dream , and i could not wake up .
the fog was so thick that we couldn’t see each other , but we could hear each other .
we heard the sound of our own voices , and we heard the sound of the wind blowing through the trees .
we heard the sound of the waves crashing on the shore .
we heard the sound of the birds singing .
and we heard the sound of the ocean roaring .
we heard the sound of the rain falling .
we heard the sound of the thunder rolling .
we heard the sound of the lightning flash","surrounded by something living , and i realized that the room was growing darker , lights straining to retain their brilliance beneath the weight of the fog that just seemed to grow thicker and thicker .the lights flickered .off and then on again , and i saw it .a hunched figure in the corner behind marcus , eyes still shining a putrid yellow .he was barely discernible through the fog , but his focus was unwavering as he watched his foster brother .i couldnt say that he was more animal than man in that moment .id never seen an animal whose bones stretched the confines of their skin , or whose limbs seemed disjointed , as if they were used to be bigger , used to being more .no , i couldnt say he was an animal .that would have been too tame a word for the thing that was carefully stalking the two men in the room with me ."
"unable to hold in her resentment for another second , she blurted : what exactly are you playing at ?fenric continued the writing hed","been doing on his laptop.
""i'm not sure i understand your question, madam."" he said with a smile.
""you know very well what im talking about!"" she snapped back. ""why did you have to go and tell my husband that i was having an affair?!?""
""oh, that, madam?"" fenric replied, still smiling. ""well, it just so happened that i overheard him telling someone else that he suspected you of being unfaithful. i thought it would be funny if i told him that he was right.""
""but why","begun without reacting to the bitterness in her words .youre going to have to be more specific , he murmured .what youre doingthe comments youre making , rose explained , about me .master rose , fenric said , looking up at her with concern , in the game were playing , it does neither of us any favors to doubt one another .game ?rose asked , taken aback .i gave up everything to be here , this isnt a game all life is a game , benson rose , fenric said , finishing his letter and blotting it adeptly .it may be one of strategy or of luck , orif were fortunatea game with no purpose save enjoyment .whatever it may be , however , we do well to recognize that it is , in fact , a game ."
"imagine , fighting off vaslander berserkers !they wouldnt know what hit them .how do you become a knight ?you join the","army and fight in battles.
I'm not sure if I'd want to be a knight or a wizard, but I think I'd like to be a mage.
I'd probably be a wizard because I love magic.
I'd be a wizard because I love magic!
I'd be a wizard because I love magic! And I'd be able to use it to help people.
I'd be a wizard because I love magic! And I'd be able to use it to help people. I'd also be able to make","army , and rise through the ranks .knights command many other men .it takes years of work , though .supposedly men are raised only on merit alone , but everyone knows that noble sons find the path to knighthood much easier .everyone ?everyone where ?amira froze ."
it flew up faster and farther than it did before .it went up so high i began to wonder if it was actually flying .it continued up and,"up until it disappeared into the clouds.
I saw a UFO in 1986, I was driving home from work at night and noticed a bright light in the sky that seemed to be moving very fast. It was about 20 degrees above the horizon and appeared to be about 50 feet across. It moved in an erratic fashion, sometimes going straight up and then down again. It was not a plane or helicopter because it was too big and too fast. It was also not a star because it was too bright and moved too quickly. I have never seen anything like it since.","up until i could see the ceiling of the cavern coming up fast .i shut my eyes and heard the greatest of bangs .i could not help but look .the monster had jumped straight through the ceiling and we were now outside .we were in the clouds .rain hit me like little needles and the lightning flashed before my eyes , the thunder erupting around us .i felt my hands slipping , giving up to the storm .i could do nothing as i fell through the air except look at the giant fish monster that continued higher and higher ."
