prompt,generated_woprompt,label_woprompt
"to his great surprise , the blood led back to his own home , and back to the simple buildings of the farm .stepping inside the familiar barn","he was greeted by a sight that would make any man shudder in horror.
Sitting on the floor, with her head resting against the wall was his wife , her eyes were wide open and staring at him as if she had been waiting for him to return . Her body was covered in blood , but it wasn't hers . It was the blood of their children . The bodies of his two sons lay next to her , their throats cut from ear to ear .
The farmer stood there frozen in shock , unable to move or speak . He could only stand there and watch as his wife",", he saw the little sty maiden sleeping , her injured hand bandaged against the mud .he shook the sty maiden awake , bringing water to wash her soiled face .from out of the mud emerged the woman who had so enchanted his heart .forgetting his girl at court , he declared to her his most passionate love , and brought her into his fathers house so they could be married at once .for a time the sty maiden was very happy , and the two were wed in a beautiful ceremony .mere days after the nuptials , however , a decree was sent from the dukes house .it declared that the dukes sona nobleman in his own righthad fallen in love with a mysterious woman at the ball .it was demanded that the province be turned upside down in order to discover this legendary beauty .she would be known , the decree concluded , by a particular scar upon the top of her hand ."
"none have my power .ah , but they do .edon himself tore down a castle , striking as if he commanded lightning itself , blast","ing the very stone of the walls with his fury.
Edon is a god of war and battle, and is often depicted as a man wearing armor and wielding a sword. He is also known for being one of the most powerful gods in all of Azeroth.
Edon was born to the Goddess Elune and the God Cenarius. Edon's father was killed by the Old Gods during the War of the Ancients. After this, Edon became the leader of the Wildhammer Dwarves.
During the Third War, Edon fought alongside","ing stone walls apart like a child smashing wooden blocks .lies she trailed off .where did you hear this ?hear this ?liam laughed , dismissive .my lady , i saw this with my own eyes .i was there .adelines voice grew faint ."
"something like the clock maker .its a weird name for a restaurant , but whatever .and you want to go there with me ?i asked certain she","was joking.
Awesome! I'm so glad you liked it!","had the wrong person .of course .im not married to anyone else in here am i ?we are what now ?i know , she sighed , i cant believe it either .im having a hard time remembering to put ramonia brickem on everything .that name , i knew it from somewhere ."
"it felt like i was being bitten by thousands of tiny little mouths , like i was bathing in liquid flame .it ended as quickly as","it started and i was left with a burning sensation on my skin.
The next day I woke up with the same symptoms, but this time they were much worse. My entire body was covered in red bumps that looked like mosquito bites. They were very itchy and uncomfortable. The rash spread to my face, neck, arms, legs, and back. It was so bad that I had to go to the doctor. He gave me some cream for the rash and told me to take Benadryl. The rash went away after about 3 days.","it had begun , and when he stepped back , my eyes widened and i gasped on a tide of smoke .i felt like an actress in a winter fresh gum commercial .all tingly and refreshed .my arm even felt better .as if it had been healing for months rather than a few days .i felt like i could run a marathon , hunt some bison , or come up with a cure for cancer .i grinned at him , fairly fizzling .wow .what did you do ?"
he cried .everyone leapt from the cots and started running around like mad .lanterns hit the floor and cots went flying .stop,"it stop it stop it ,he screamed .
Suddenly a light appeared in the room. It was a bright white light and it was coming from the corner of the room. The light grew brighter and brighter until it became blinding. Then, all of a sudden, the light disappeared.
The children were frightened by this strange occurrence. They looked at each other with wide eyes.
""What was that?"" asked one child.
""I don't know,"" said another. ""But I think we should go to bed.""
So they all got into their beds and tried to","it this instant .the king screeched .it was the first time he looked to be in control .everyone froze .we will fight as we planned .someone go tell the army their time is here .and guest , he looked at me , i have an important job for you ."
the war and the princess the black sand was course and hard and crunched when i walked on it .the wind picked up and blew fier,"cely around me.i looked at my feet and saw that they were covered in blood.
The War And The Princess by Katie M.","cely down from the mountains .i pulled my jacket collar up around my neck .wait !i looked down and found myself wearing black pants , a gray shirt , and a black jacket .had i been wearing that before ?i checked my pockets .the strange faceless clock was still there .maybe i had been wearing that the whole time .the black beach ended ."
"soon all three of us were surrounded by it , a thick vapor , a warm fog that seemed to breathe .i felt as if i was","in the middle of a dream .
Soon we were surrounded by it, a thick vapor, a warm fog that seemed to breathe. I felt as if I was in the middle of a dream.
“I’m not sure,” I said. “But I think this is what you wanted.” I looked at him and he smiled.
“It’s beautiful,” he said. “Thank you.” He reached out his hand and touched my cheek. His fingers were cold.
“You’re welcome,” I said. I took his hand and kissed it.
“What are you doing","surrounded by something living , and i realized that the room was growing darker , lights straining to retain their brilliance beneath the weight of the fog that just seemed to grow thicker and thicker .the lights flickered .off and then on again , and i saw it .a hunched figure in the corner behind marcus , eyes still shining a putrid yellow .he was barely discernible through the fog , but his focus was unwavering as he watched his foster brother .i couldnt say that he was more animal than man in that moment .id never seen an animal whose bones stretched the confines of their skin , or whose limbs seemed disjointed , as if they were used to be bigger , used to being more .no , i couldnt say he was an animal .that would have been too tame a word for the thing that was carefully stalking the two men in the room with me ."
"unable to hold in her resentment for another second , she blurted : what exactly are you playing at ?fenric continued the writing hed","been doing and said nothing.
Sarah Jane Smith: The Tenth Doctor Adventures Volume 1 by Scott Handcock, James Goss, David Llewellyn, Simon Guerrier, Paul Magrs, Cavan Scott & Rachel Stott (Doctor Who)
The first volume of adventures for the tenth doctor as played by john barrowman featuring sarah jane smith as played by elisabeth sladen.
The Sarah Jane Adventures: Series 3 by Phil Ford, Rupert Laight, Joseph Lidster, Clayton Hickman, Gary Russell, Helen","begun without reacting to the bitterness in her words .youre going to have to be more specific , he murmured .what youre doingthe comments youre making , rose explained , about me .master rose , fenric said , looking up at her with concern , in the game were playing , it does neither of us any favors to doubt one another .game ?rose asked , taken aback .i gave up everything to be here , this isnt a game all life is a game , benson rose , fenric said , finishing his letter and blotting it adeptly .it may be one of strategy or of luck , orif were fortunatea game with no purpose save enjoyment .whatever it may be , however , we do well to recognize that it is , in fact , a game ."
"imagine , fighting off vaslander berserkers !they wouldnt know what hit them .how do you become a knight ?you join the","army and fight for your country.
Sir William Wallace was born in 1270, he was a Scottish knight who led an uprising against King Edward I of England. He became one of the main leaders during the first year of the war. He is best known for leading Scotland in the Wars of Scottish Independence against England.
William Wallace was born in Elderslie, Renfrewshire, Scotland. His father was Sir Malcolm Wallace, a Scottish nobleman. His mother was from the powerful Scottish family of Murray.
Wallace’s father died","army , and rise through the ranks .knights command many other men .it takes years of work , though .supposedly men are raised only on merit alone , but everyone knows that noble sons find the path to knighthood much easier .everyone ?everyone where ?amira froze ."
it flew up faster and farther than it did before .it went up so high i began to wonder if it was actually flying .it continued up and,"up until it disappeared from sight.
A UFO is an unidentified flying object, not a spaceship.","up until i could see the ceiling of the cavern coming up fast .i shut my eyes and heard the greatest of bangs .i could not help but look .the monster had jumped straight through the ceiling and we were now outside .we were in the clouds .rain hit me like little needles and the lightning flashed before my eyes , the thunder erupting around us .i felt my hands slipping , giving up to the storm .i could do nothing as i fell through the air except look at the giant fish monster that continued higher and higher ."
