prompt,generated_woprompt,label_woprompt
"to his great surprise , the blood led back to his own home , and back to the simple buildings of the farm .stepping inside the familiar barn",", he saw the bodies of his wife and children , their blood staining the floor . he could not believe what he was seeing , and dropped to his knees , crying in disbelief .
as he wept , he heard a voice behind him , and turned to see a dark figure standing in the doorway of the barn . the figure was dressed all in black , with a hood covering his face , and a scythe in his hand .
""who are you ?"" asked the farmer , ""and what have you done to my family ?""
""i am the grim reaper",", he saw the little sty maiden sleeping , her injured hand bandaged against the mud .he shook the sty maiden awake , bringing water to wash her soiled face .from out of the mud emerged the woman who had so enchanted his heart .forgetting his girl at court , he declared to her his most passionate love , and brought her into his fathers house so they could be married at once .for a time the sty maiden was very happy , and the two were wed in a beautiful ceremony .mere days after the nuptials , however , a decree was sent from the dukes house .it declared that the dukes sona nobleman in his own righthad fallen in love with a mysterious woman at the ball .it was demanded that the province be turned upside down in order to discover this legendary beauty .she would be known , the decree concluded , by a particular scar upon the top of her hand ."
"none have my power .ah , but they do .edon himself tore down a castle , striking as if he commanded lightning itself , blast","ing a hole in the side of the castle wall . the lord of the castle was killed , and edon took his place .
none have my power .ah , but they do .edon himself tore down a castle , striking as if he commanded lightning itself , blasting a hole in the side of the castle wall . the lord of the castle was killed , and edon took his place.
none have my power .ah , but they do .edon himself tore down a castle , striking as if he commanded lightning itself , blasting a hole in the side of the castle wall . the","ing stone walls apart like a child smashing wooden blocks .lies she trailed off .where did you hear this ?hear this ?liam laughed , dismissive .my lady , i saw this with my own eyes .i was there .adelines voice grew faint ."
"something like the clock maker .its a weird name for a restaurant , but whatever .and you want to go there with me ?i asked certain she",nodded and we went there .,"had the wrong person .of course .im not married to anyone else in here am i ?we are what now ?i know , she sighed , i cant believe it either .im having a hard time remembering to put ramonia brickem on everything .that name , i knew it from somewhere ."
"it felt like i was being bitten by thousands of tiny little mouths , like i was bathing in liquid flame .it ended as quickly as","it started , but it was enough to scare the crap out of me .
I've had this happen to me a few times. I'm not sure what it is, but it is not pleasant.","it had begun , and when he stepped back , my eyes widened and i gasped on a tide of smoke .i felt like an actress in a winter fresh gum commercial .all tingly and refreshed .my arm even felt better .as if it had been healing for months rather than a few days .i felt like i could run a marathon , hunt some bison , or come up with a cure for cancer .i grinned at him , fairly fizzling .wow .what did you do ?"
he cried .everyone leapt from the cots and started running around like mad .lanterns hit the floor and cots went flying .stop,it stop it .he cried .but no one could hear him .they were all to busy running around the room .he tried to get up but he was to weak .so he just lay there and watched them run around the room .then they all stopped and looked at him .they all started laughing at him .why are you laughing at me .he cried .they just kept laughing and laughing .stop it stop it .he cried .but they just kept laughing and laughing .then they all ran out of the room and slammed the door behind them .why did you do that .he cried .,"it this instant .the king screeched .it was the first time he looked to be in control .everyone froze .we will fight as we planned .someone go tell the army their time is here .and guest , he looked at me , i have an important job for you ."
the war and the princess the black sand was course and hard and crunched when i walked on it .the wind picked up and blew fier,"cely and i had to hold on to my hat to keep it from blowing away.
The war and the princess the black sand was course and hard and crunched when I walked on it. The wind picked up and blew fiercely and I had to hold on to my hat to keep it from blowing away.
The war and the princess, the black sand was course and hard and crunched when I walked on it. The wind picked up and blew fiercely and I had to hold on to my hat to keep it from blowing away.
The war and the prin","cely down from the mountains .i pulled my jacket collar up around my neck .wait !i looked down and found myself wearing black pants , a gray shirt , and a black jacket .had i been wearing that before ?i checked my pockets .the strange faceless clock was still there .maybe i had been wearing that the whole time .the black beach ended ."
"soon all three of us were surrounded by it , a thick vapor , a warm fog that seemed to breathe .i felt as if i was","in a dream , a dream in which i could see , hear , and feel , but could not speak or move . i tried to call out to the others , but no sound came from my throat . i tried to run , but my legs would not move . i was terrified . i wanted to wake up , but i could not . then , slowly , the fear began to fade , replaced by a wonderful feeling of peace and well-being . it grew warmer , and the fog seemed to get thicker . it got harder to breathe , but that did not matter . nothing mattered except the","surrounded by something living , and i realized that the room was growing darker , lights straining to retain their brilliance beneath the weight of the fog that just seemed to grow thicker and thicker .the lights flickered .off and then on again , and i saw it .a hunched figure in the corner behind marcus , eyes still shining a putrid yellow .he was barely discernible through the fog , but his focus was unwavering as he watched his foster brother .i couldnt say that he was more animal than man in that moment .id never seen an animal whose bones stretched the confines of their skin , or whose limbs seemed disjointed , as if they were used to be bigger , used to being more .no , i couldnt say he was an animal .that would have been too tame a word for the thing that was carefully stalking the two men in the room with me ."
"unable to hold in her resentment for another second , she blurted : what exactly are you playing at ?fenric continued the writing hed","been doing on the parchment , not even bothering to look up at her as he spoke : im not playing at anything , my dear , im trying to save your life .
what ? she asked , dumbfounded .
im going to give you a choice , fenric said , still not looking up from the parchment .
a choice ? what kind of choice ?
a very simple one , fenric said , finally looking up from the parchment and smiling at her . you can either stay here and die , or you can leave with me .
leave with you ? she asked ,","begun without reacting to the bitterness in her words .youre going to have to be more specific , he murmured .what youre doingthe comments youre making , rose explained , about me .master rose , fenric said , looking up at her with concern , in the game were playing , it does neither of us any favors to doubt one another .game ?rose asked , taken aback .i gave up everything to be here , this isnt a game all life is a game , benson rose , fenric said , finishing his letter and blotting it adeptly .it may be one of strategy or of luck , orif were fortunatea game with no purpose save enjoyment .whatever it may be , however , we do well to recognize that it is , in fact , a game ."
"imagine , fighting off vaslander berserkers !they wouldnt know what hit them .how do you become a knight ?you join the","order of the phoenix ?
I'm not sure, but I'm pretty sure you have to be a wizard to become a knight.
I'm not sure, but I'm pretty sure you have to be a wizard to become a knight.Yeah, you have to be a wizard to become a knight, but I'm not sure how you become a wizard.
Yeah, you have to be a wizard to become a knight, but I'm not sure how you become a wizard.
I think you have to be born","army , and rise through the ranks .knights command many other men .it takes years of work , though .supposedly men are raised only on merit alone , but everyone knows that noble sons find the path to knighthood much easier .everyone ?everyone where ?amira froze ."
it flew up faster and farther than it did before .it went up so high i began to wonder if it was actually flying .it continued up and,"up until it was out of my sight .then it came back down .but this time it landed on the ground right in front of me . i walked up to it and picked it up .it was a piece of paper .i unfolded it and began to read . it was a note from my father .it said "" i love you and i will always be with you .""","up until i could see the ceiling of the cavern coming up fast .i shut my eyes and heard the greatest of bangs .i could not help but look .the monster had jumped straight through the ceiling and we were now outside .we were in the clouds .rain hit me like little needles and the lightning flashed before my eyes , the thunder erupting around us .i felt my hands slipping , giving up to the storm .i could do nothing as i fell through the air except look at the giant fish monster that continued higher and higher ."
